T1,T2,T3,T4,Q1,Q2,Q3,P1,P1Q,P2,P2Q,P3,P3Q
0,2973,18441,11,742568,0,0,553,44287,0,7611,13270,761596
0,4210,14713,25,451031,0,0,486,37823,0,1823,15115,912847
0,2948,15435,12,662063,0,0,246,29819,0,4135,13800,741144
2,4093,22027,20,691292,0,0,217,55191,0,3504,17024,751070
0,3789,18710,11,997116,0,0,185,29513,0,779,16062,390721
0,4203,31144,50,890255,0,0,244,47607,0,6455,20481,944026
0,5736,36139,64,955261,0,0,419,44693,0,10458,22745,1052513
0,3844,17514,10,882768,0,0,274,38450,0,6605,15591,332041
0,5069,35719,64,1033451,0,0,174,43086,0,3719,19723,1113049
0,3374,15939,18,522951,0,0,253,26646,0,6553,13131,552664
0,4742,30587,25,928708,0,0,131,24888,0,5636,16425,972818
2,3164,17907,31,663001,0,0,177,6393,0,3197,12487,710948
0,3811,23048,17,707227,0,0,338,29394,0,7598,16182,834538
0,3985,23579,24,826277,0,0,343,18635,0,3528,16228,963815
0,5558,21234,4,841257,0,0,309,14858,0,5800,20503,323640
0,4777,18017,5,994930,0,0,289,11787,0,2735,16957,378716
0,3044,15451,30,651672,0,0,192,22609,0,3476,11689,717761
0,3204,15045,14,553061,0,0,201,18667,0,4699,11898,628019
0,6430,39441,21,996935,0,0,995,29910,0,6061,28233,1034924
0,3772,18399,10,547514,0,0,642,13618,0,1932,14230,581313
0,4108,19897,17,621589,0,0,1142,29714,0,4029,14931,648718
0,3317,17103,24,619098,0,0,139,26126,0,5641,11512,632645
0,3940,23668,34,728496,0,0,566,28538,0,6724,14326,753136
0,3095,19470,31,721865,0,0,215,18046,0,7736,11252,704397
0,3161,14277,10,524471,0,0,227,16402,0,1524,11074,526835
0,3204,15211,9,537794,0,0,163,15353,0,311,10100,502266
0,8759,35913,35,1047932,0,25,397,18728,0,11233,22847,958704
0,4966,24463,24,959754,0,0,177,13548,0,2,15774,878554
0,3217,13385,9,563519,0,0,115,6796,0,2,11080,591152
0,3074,11073,11,457990,0,0,109,8953,0,6,8457,393032
0,3444,14626,10,596990,0,0,80,24604,0,2,11296,593334
0,3062,13417,11,715838,0,0,134,7027,0,1,9526,696125
0,7574,19855,5,1292468,0,0,143,9416,0,1,16982,485727
0,4188,16738,12,678498,0,0,260,15812,0,1,14244,623116
1,4049,15115,14,531882,0,0,113,13059,0,40,10402,530831
0,5000,19560,1,737385,0,0,83,14361,0,4,12360,269588
2,6152,19467,6,922023,0,0,172,8671,0,1,16786,343092
2,4116,14254,8,729253,0,0,85,14131,0,7,11605,281891
0,3127,12870,7,668089,0,0,113,6504,0,0,9806,246336
0,3538,10781,5,661884,0,0,43,11398,0,0,8199,249095
0,4465,13123,4,1083308,0,0,98,10969,0,1,9736,392535
2,5586,15967,11,988714,0,0,245,12369,0,0,12540,339345
0,3367,11696,4,757477,0,0,188,18421,0,0,8130,264788
0,3048,9534,3,674571,0,0,67,14740,0,1,6754,233459
0,3703,14713,5,846434,0,0,362,21027,0,1,9536,275651
0,3418,11991,7,849615,0,0,86,20299,0,0,7963,294256
0,4783,17081,10,1159210,0,0,127,15332,0,4,11831,389248
0,5439,16941,8,1188461,0,1,275,23418,0,0,13081,397698
4,3513,10632,4,763461,0,0,258,10511,0,2,8878,261985
2,2658,10550,8,586684,0,0,48,13665,0,0,8036,622689
0,4394,20552,21,1222428,0,0,259,22639,0,2,13364,420809
0,3734,16382,20,694790,0,0,231,23705,0,1,11049,731972
0,2501,10495,9,516557,0,0,47,19185,0,64,7693,539488
0,2914,10622,6,726535,0,0,70,12915,0,0,8612,267531
0,4300,16681,17,1099925,0,0,202,12698,0,0,11390,417897
0,6328,30269,48,961169,0,0,1046,29742,0,2,16964,1079709
0,7203,30161,17,1813411,0,0,366,39047,0,16,23078,677164
0,3235,22673,11,1066529,0,0,185,7454,0,1,17616,442195
0,4899,19538,6,874990,0,0,268,24306,0,3,13857,345144
0,5616,29773,35,1070009,0,0,376,37732,0,2,22466,1032756
2,5037,28598,26,1124045,0,0,1394,76435,0,1,21453,1160498
0,5456,26142,36,1073698,0,0,812,85930,0,0,20135,1114827
10,4606,22013,45,1072575,0,0,1611,105121,0,1,16955,1034154
0,4903,24719,22,999747,0,0,371,32007,0,4,19683,982557
0,6517,36191,36,1321603,0,0,1427,63340,0,2,25012,1194202
0,6393,36530,73,1577904,0,0,353,43775,0,2,22659,1302774
0,4839,23063,39,1353699,0,0,401,29610,0,0,15123,1212695
0,5184,25160,6,1307131,0,1,1100,29415,0,0,17848,546967
0,4038,15915,7,997002,0,0,311,30046,0,1,13436,427971
0,4595,19220,19,1296014,0,0,742,45182,0,118,13956,533667
0,4526,20214,37,1158389,0,0,267,27304,0,0,13709,959899
0,4641,21731,17,1207266,0,0,199,40113,0,0,16626,481085
0,2990,11964,4,822359,0,0,290,30489,0,1,9322,339754
0,5484,17903,10,1199027,0,0,314,29323,0,4,13982,481442
0,4032,12885,8,1091546,0,0,145,33162,0,2,9358,422067
0,3798,16071,11,1368487,0,0,183,47264,0,3,11427,545081
0,3639,18605,17,874053,0,0,198,34674,0,2,12982,764294
0,4878,26965,16,1482408,0,0,474,35142,0,0,17915,594926
0,3172,19092,8,1288271,0,0,220,43533,0,1,14112,556650
0,4174,33740,30,1551958,0,0,422,146585,0,0,23499,1260060
0,3571,25762,10,1473804,0,0,387,63071,0,2,16022,608511
0,3586,23712,25,1316290,0,0,993,80112,0,0,17480,1075145
0,2112,12728,6,1050743,0,0,170,20863,0,0,8821,429257
0,3391,25370,11,1466588,0,1,159,38316,0,1,18490,605500
0,3072,25625,8,1505957,0,0,504,25745,0,1,18705,614541
0,3538,26901,13,1594109,0,0,780,50012,0,2,19166,609486
0,3213,21433,22,1068112,0,0,159,46730,0,2,13047,801464
0,3055,20658,22,1020937,0,0,175,41644,0,7,13493,845231
2,2584,17739,7,1106271,0,0,173,27561,0,1,11093,444374
0,5149,37645,55,1467752,0,5,230,8611,0,9,23888,1121732
0,3500,27224,44,1264125,0,0,392,52413,0,7,15014,849367
6,3400,19769,9,863373,0,0,392,30187,0,10,13864,325899
0,3492,19629,16,1335007,0,0,423,33882,0,2,13036,519759
0,2638,21669,12,1053627,0,0,299,39819,0,18,14561,488467
0,3142,21731,8,1189124,0,0,144,26227,0,5,12742,458871
2,2910,21641,21,1431067,0,0,137,36915,0,4,11767,529449
0,3275,26315,6,1271096,0,0,188,38345,0,3,16298,508542
0,5608,39479,20,1937870,0,0,1152,48500,0,5,24107,765569
0,3726,36008,9,2103374,0,0,250,58331,0,0,21339,829790
0,3212,25036,11,1453276,0,0,374,44439,0,0,15239,545658
0,2090,15002,9,989566,0,0,341,58011,0,7,9769,377941
0,2847,21312,16,1070153,0,0,448,23905,0,11,14428,826810
2,9692,43634,29,2006979,0,0,532,35122,0,8,24227,710543
0,15757,22833,20,1942471,0,0,224,34439,0,5,19001,713421
0,13600,22803,12,1408203,0,0,639,39470,0,3,18989,477796
2,13263,30225,12,1454222,0,0,671,34566,0,10,23972,549771
0,9845,20702,7,1156823,0,0,254,34898,0,7,17606,404772
0,4544,9514,7,899082,0,0,108,41285,0,1,7723,311228
0,10391,15891,13,1214079,0,0,96,31969,0,5,12165,410947
0,9797,15636,8,1104332,0,0,148,21810,0,9,14031,376616
0,8015,13938,2,879978,0,0,284,28587,0,2,11822,295160
0,5833,13483,5,895113,0,0,118,32803,0,3,10573,291224
1,8752,10796,3,850648,0,0,119,20365,0,4,9866,242895
0,8429,12053,4,959465,0,1,145,23635,0,2,10718,298454
0,7297,21513,6,1093332,0,0,204,25643,0,3,16046,316375
0,10910,15592,5,979420,0,0,208,16482,0,4,15463,482938
0,10882,14665,5,904593,0,0,227,23142,0,6,14408,264193
0,10213,14794,4,1311132,0,0,99,27873,0,8,13083,398746
0,13384,15616,2,1260071,0,5,110,15059,0,3,15657,427019
0,12712,13401,4,1419827,0,0,108,30619,0,6,13186,510216
0,14875,15483,3,1486024,0,0,437,62279,0,3,17276,505742
0,10913,16865,4,1301435,0,0,155,18838,0,59,17152,425402
0,8693,10457,3,1319220,0,0,220,9366,0,4,12457,489042
0,6173,14604,0,1373139,0,0,142,32254,0,238,12716,476205
0,6797,9185,1,957480,0,0,247,40242,0,3,9840,364256
2,9981,12226,0,1179094,0,0,646,75321,0,2,13182,416717
0,7971,11282,3,951743,0,0,252,29382,0,7,11209,316222
0,11773,16484,4,1229489,0,0,215,33425,0,4,18113,429552
0,13068,16966,2,1602854,0,0,378,40035,0,26,17544,553883
0,8725,15154,8,1663927,0,0,157,40043,0,2,12810,625672
0,5665,7797,5,890976,0,0,137,34687,0,3,8721,320864
0,4493,15794,1,970026,0,0,279,30999,0,9,11884,347000
0,3531,9652,0,1005235,0,0,273,31572,0,5,8897,350093
0,9843,20441,18,1630062,0,0,256,44610,0,3,16973,558798
2,6878,16063,7,1399860,0,0,220,33715,0,5,16218,450710
0,14375,19231,8,1629513,0,0,245,29638,0,2,18355,488072
0,32615,30072,4,3726903,0,17,723,68247,0,4,34212,1243641
0,18991,28144,4,2937078,0,0,381,41910,0,3,30457,1028273
0,23905,32020,17,3351842,0,0,434,35106,0,5,31977,1226443
0,16011,18794,4,1461313,0,0,291,21152,0,4,15959,481968
0,11766,22741,5,1733625,0,0,181,17805,0,4,17967,581786
1,8228,17648,5,1462233,0,0,174,13704,0,4,14588,431985
0,14994,20319,3,1415933,0,0,562,18865,0,30,20498,427627
0,10660,16539,4,1436135,0,0,136,21932,0,834,16714,469486
0,7899,10020,2,1356452,0,0,113,32346,0,6,10721,406471
0,7665,13352,6,1389881,0,0,287,37931,0,3,12953,403193
0,7338,10829,2,1407728,0,0,261,17868,0,3,10684,387787
0,7357,14117,0,1596876,0,0,155,32590,0,4,12356,557303
0,7055,10839,4,1090295,0,0,145,20066,0,6,11559,398061
0,3446,8548,3,949697,0,0,80,17826,0,4,7267,305989
0,6604,23252,2,1232429,0,0,389,24004,0,2,17977,405192
0,6558,13356,7,1092489,0,0,141,28415,0,3,11735,365413
2,24923,40337,13,1837661,0,11,177,25257,0,5,32560,653572
0,13067,25095,7,1328822,0,0,316,32672,0,7,23170,426720
2,9726,19037,7,1169436,0,0,143,20322,0,4,16422,375225
0,7914,19607,5,1391271,0,0,245,33720,0,3,16994,427616
0,5058,15353,5,1202428,0,0,250,21935,0,3,12701,314579
0,11257,18048,12,1621787,0,0,310,33132,0,2,18347,487916
2,7501,17598,15,1634932,0,0,156,54058,0,2,15505,506576
0,10664,17687,15,1669311,0,0,330,30062,0,7,17651,545043
0,6887,19759,3,1563117,0,1,123,28583,0,0,18393,545981
0,6926,21601,16,1637084,0,0,155,25343,0,3,20435,559442
0,7508,19242,7,1636968,0,0,146,20526,0,1,19942,586535
0,15584,25130,5,1874150,0,0,525,53707,0,2,25311,623372
3,6408,18477,1,1308593,0,0,209,16733,0,5,15962,417317
0,7281,11835,11,1257305,0,0,99,22308,0,1,11974,450236
0,6272,10711,2,1298850,0,0,100,21783,0,3,10160,440712
3,10786,25190,5,1798837,0,3,254,20521,0,0,19115,459858
0,4879,16816,8,1275366,0,0,151,23998,0,3,13218,381614
0,3410,8633,1,407610,0,0,69,6997,0,3,6723,158061
0,5958,12323,2,1157966,0,0,134,15448,0,1,10917,377291
1,8484,19802,7,1713231,0,0,120,31771,0,6,16421,520411
0,4512,13443,4,1249563,0,0,263,30469,0,1,11598,413662
0,5325,12893,2,1090863,0,0,733,22201,0,1,11120,382324
0,4770,14036,4,1210551,0,0,79,13087,0,2,10851,359876
0,3192,11096,1,1145869,0,0,158,22850,0,4,9562,346801
0,4467,12497,4,1216915,0,0,115,17220,0,28,10577,381653
0,7643,14373,9,1536780,0,0,129,42769,0,4,12160,497936
0,4684,13770,7,1481877,0,0,239,24813,0,2,11639,427830
0,7239,11435,7,1052757,0,0,81,15839,0,2,9549,307296
2,6953,13343,4,1134128,0,2,101,33363,0,2,12636,379906
0,17784,19833,5,1506974,0,10,54,18169,0,3,18375,523099
0,11162,22018,9,1426680,0,0,316,34603,0,2,20820,468185
0,9785,24050,3,1514713,0,0,153,24124,0,3,20978,578721
2,6967,16342,3,1009958,0,0,66,21906,0,4,14969,327324
0,5960,15883,2,1020287,0,0,36,29633,0,7,14707,371387
0,7451,12338,7,1355673,0,0,46,26971,0,4,12078,489537
0,6430,14825,5,1180975,0,0,476,21970,0,7,15104,438513
0,7357,18689,6,1332028,0,0,530,63745,0,3,17753,494042
0,7281,21024,6,1161553,0,0,146,28585,0,5,18071,436886
0,5350,14001,2,869997,0,0,71,18316,0,4,12119,344591
0,2756,4631,0,181036,0,0,134,12370,0,4,4696,194034
0,7606,14689,3,1131605,0,3,105,24693,0,3,14105,444764
0,6803,14500,1,902855,0,0,100,14244,0,4,13357,363617
2,4784,10307,7,940672,0,0,111,15970,0,4,8965,372169
0,3266,12126,3,1075256,0,0,38,15532,0,2,9676,460362
0,5609,11538,1,955451,0,1,86,14866,0,5,10462,419342
0,4947,10383,2,714316,0,0,173,20773,0,3,9665,317700
1,5172,10502,3,635338,0,0,136,15969,0,4,7906,249274
0,4780,9081,1,832129,0,0,121,17430,0,3,7723,324081
0,3918,7397,1,749965,0,0,180,57124,0,2,6209,295710
0,4245,6589,1,669872,0,0,45,17363,0,2,5488,258117
0,2621,5053,2,405802,0,53,14,11709,0,1045,4639,159370
0,4679,8913,4,630730,0,1,74,11138,0,2,8165,252543
2,9841,19692,1,950038,0,0,339,17535,0,306,16516,314237
0,6570,13248,3,1004928,0,0,108,25083,0,6,11071,339321
0,15695,28884,5,1635759,0,0,235,39100,0,3,23275,579810
0,10559,23905,6,1220265,0,0,442,38144,0,2,18701,413868
0,11322,17148,6,1036327,0,0,49,16596,0,5,14712,313937
0,6555,14185,5,1249749,0,0,99,14648,0,12,10678,381851
0,13265,17248,3,1611098,0,0,188,9448,0,30,15426,529260
0,8452,9229,5,1225322,0,0,64,12047,0,13,9464,421848
0,16044,24749,4,1630612,0,0,322,23455,0,8,21312,583104
2,9676,22877,12,1779995,0,0,75,8890,0,5,18380,615059
4,8474,18142,1,1202386,0,0,151,14874,0,19,14377,429453
0,18241,25197,16,1798039,0,3,161,9721,0,41,21578,616676
0,8824,19080,4,1330714,0,0,138,14876,0,4,14272,452080
0,8278,20452,2,1248421,0,0,155,13109,0,8,14445,439118
0,7980,13173,3,982910,0,0,82,10699,0,17,10756,339618
0,5939,10160,2,729468,0,0,42,11547,0,14,10213,268006
0,7849,15641,1,925188,0,2,77,6551,0,9,11779,333170
0,2749,5174,0,250048,0,8,15,4831,0,55,4346,101085
0,5310,14460,3,848270,0,0,59,5333,0,18,10054,313559
0,7609,14333,8,891282,0,0,47,5975,0,2,12421,341538
0,9672,13017,6,803204,0,0,84,12642,0,3,11365,306152
0,8296,15992,7,839059,0,0,66,6247,0,3,15091,326676
0,12751,19157,8,1072726,0,0,177,7283,0,17,19209,355491
2,6188,15044,3,1231408,0,0,85,7691,0,18,13061,439334
0,10601,14741,7,1460924,0,0,143,10604,0,14,17039,550106
0,14576,17739,10,1803768,0,0,183,35010,0,22,19971,644350
0,9457,22119,10,2055878,0,0,169,50888,0,25,18343,759502
0,8693,22285,10,1803972,0,0,211,18291,0,4,18499,670264
0,10592,23670,6,2062589,0,0,495,29379,0,7,19367,751750
0,19903,30758,3,1997168,0,2,196,32825,0,7,28007,740449
0,13937,27175,5,2341613,0,2,252,33886,0,6,24426,838676
0,18984,23183,7,2868558,0,0,567,50850,0,9,26363,1099633
0,10235,15746,5,2142530,0,0,99,23200,0,8,19885,831043
0,15782,30259,12,3387285,0,0,287,38585,0,27,32015,1269928
2,14365,19990,10,3124692,0,0,164,52773,0,8,24038,1215602
0,9069,18856,0,2016388,0,1,197,22566,0,8,19997,696518
0,5654,11357,9,1832169,0,0,174,14602,0,32,13802,692241
2,5451,12535,6,1774138,0,0,189,23562,0,16,13061,593804
2,13571,15576,4,2220593,0,8,91,16396,0,52,18139,773541
0,10021,14390,16,3065949,0,0,664,35826,0,50,17142,1110458
2,14614,23090,5,1489058,0,0,294,32012,0,45,25559,535530
2,9217,18343,6,1830286,0,0,293,15724,0,3,20991,657586
0,17148,9659,18,1256234,0,0,322,14572,0,6,18262,1011126
0,32881,11137,13,2876731,0,0,226,28625,0,74,28569,1181475
0,23957,7969,6,2984028,0,0,134,28242,0,84,20264,1144750
0,19600,8180,9,2709298,0,0,283,179720,0,122,19981,1109193
0,25856,10722,11,2928351,0,0,252,70118,0,175,25461,1289989
2,34717,12778,4,3248913,0,0,366,81374,0,140,28913,1534945
0,30147,10193,24,3528304,0,0,289,99899,0,84,26897,1469869
1,62871,13254,10,4274535,0,0,890,154022,0,130,48009,2046503
2,35843,7540,14,2770176,0,0,440,72664,0,105,27930,1305126
0,23481,9106,5,1669637,0,0,271,58888,0,71,21116,755550
3,18613,11705,6,1482395,0,0,251,74647,0,95,22836,1424535
0,21793,7077,6,1864936,0,0,128,40015,0,52,19972,748996
2,13705,8230,9,1199731,0,0,242,86461,0,96,15086,1144297
0,8688,5654,5,567719,0,0,144,49813,0,46,8365,607711
0,15745,5350,16,1348286,0,0,316,70037,0,128,13969,628206
4,20179,6964,15,2157986,0,1,187,72897,0,169,16953,990531
2,13147,4768,13,1824064,0,0,253,129778,0,172,12159,694646
0,17905,5150,10,2227215,0,0,427,81599,0,139,15675,916215
0,15273,4262,3,1439135,0,1,175,44382,0,71,13956,672274
0,19595,10165,10,1397405,0,1,293,56412,0,140,22752,1120716
0,10156,5266,14,1388248,0,0,235,59908,0,105,12440,1112676
0,12392,4344,4,1420919,0,0,94,40707,0,100,11249,545332
0,13144,8009,11,1253501,0,0,544,147572,0,92,15495,1058934
2,7418,4021,8,961335,0,0,125,36633,0,51,9411,814232
0,11680,6174,11,1176890,0,0,413,50488,0,70,12976,1057061
0,14609,5319,4,1213213,0,0,273,45328,0,41,13190,539329
0,22408,7079,8,2632253,0,0,271,59871,0,173,22340,893319
0,13042,7303,7,759819,0,0,124,22400,0,74,14771,632065
2,7685,5261,3,629171,0,0,133,27471,0,70,9891,547292
0,10068,4083,5,883624,0,0,163,44147,0,77,11523,353094
0,20272,6601,13,1460764,0,2,299,61357,0,109,20138,582491
0,12071,8489,12,879119,0,0,236,57013,0,4,16254,721176
0,13114,6866,4,745020,0,0,182,35029,0,3,13430,331213
0,9128,5439,4,554273,0,0,204,38526,0,102,11664,420933
0,6887,6064,6,712620,0,0,304,45286,0,91,10076,544671
0,12500,8677,1,666914,0,0,192,33870,0,91,16762,508238
0,9378,7826,5,550689,0,0,298,43001,0,64,11394,394698
0,7509,6398,3,389703,0,0,92,19861,0,2,8604,269851
4,14746,11242,12,878871,0,0,182,36844,0,80,17537,587522
0,12411,9398,17,818278,0,0,299,23959,0,144,16408,624169
0,13310,9706,10,734980,0,0,182,34036,0,97,13711,532466
0,13405,10172,16,687401,0,0,639,119407,0,91,15953,517677
0,7086,4920,3,439187,0,0,108,38209,0,90,9274,333827
2,8403,7169,5,619898,0,0,362,54968,0,72,9134,441759
0,8986,7164,7,645624,0,0,200,34898,0,60,11629,572102
2,7165,6769,11,724281,0,0,175,49436,0,61,10505,518947
0,8571,7761,13,678291,0,0,82,42544,0,59,10925,581184
0,7456,4815,7,641695,0,0,147,42064,0,46,9369,575132
0,6675,5737,11,819277,0,0,209,40667,0,77,9101,517894
0,8219,5530,6,673658,0,0,305,63613,0,69,9631,472973
2,8514,4593,12,712927,0,0,255,63309,0,9,9775,507591
0,8755,6382,9,585310,0,0,163,44180,0,28,10074,427698
0,7237,4576,7,557255,0,0,136,59361,0,38,8717,360893
0,8690,5399,9,571327,0,0,94,51716,0,56,10606,443645
0,14634,11029,22,809576,0,0,136,36201,0,87,17264,551293
2,13374,11595,16,747495,0,0,407,77260,0,97,13788,571485
2,9342,4929,11,593833,0,0,120,36991,0,54,9179,484523
0,8738,5327,10,650132,0,0,226,47432,0,3,10082,503346
2,9162,6208,12,641044,0,4,203,53290,0,6,10913,492376
0,14220,8897,19,974094,0,3,263,42016,0,0,17034,786643
0,13775,6724,6,955132,0,0,178,65551,0,3,14733,394798
2,14831,6433,8,1076142,0,0,164,64905,0,4,14095,381065
0,15926,6802,14,1401165,0,0,212,36715,0,2,15819,451384
0,11477,9240,9,1234917,0,0,354,44766,0,49,16934,704676
2,10014,8562,9,1307027,0,0,298,32783,0,76,12323,809241
0,8790,8807,20,1226605,0,0,145,44069,0,44,10895,680264
0,8390,6708,9,1711833,0,0,488,170542,0,49,10637,518563
0,5972,4224,3,1071927,0,0,143,38242,0,26,8783,651525
0,8474,5605,5,994266,0,0,98,50888,0,36,9594,637695
0,7936,7457,14,1133216,0,0,46,26296,0,38,11832,690641
0,9245,6108,8,1739274,0,0,210,53775,0,26,10657,502764
0,12661,6819,9,1685464,0,0,182,81087,0,58,13825,509822
0,7282,5923,11,886748,0,0,89,39719,0,73,9737,550508
0,6542,5333,6,1365224,0,0,136,57622,0,24,9569,910126
0,16653,13351,23,1841284,0,0,148,53300,0,118,23608,1401056
0,9764,6498,4,1740470,0,0,176,65205,0,72,12088,662664
0,8952,5064,8,871656,0,0,120,20788,0,54,10998,720838
0,8998,5828,4,1012323,0,0,112,25903,0,1,10366,423275
0,8632,6586,11,799976,0,0,102,34464,0,81,11794,650653
5,8854,6688,8,935269,0,0,102,33902,0,4,11838,749161
0,7476,6272,6,738736,0,0,130,47755,0,1,10399,636375
0,7607,6068,4,634527,0,0,54,15443,0,2,10901,551429
0,9885,7006,10,823247,0,0,319,26327,0,2,13374,694901
0,11148,7704,9,820468,0,0,263,44675,0,8,14751,712651
2,8252,6475,3,702934,0,0,106,46504,0,1,11096,594621
0,13667,9811,14,955794,0,0,834,161677,0,0,17450,950088
0,9398,6499,9,1051088,0,0,132,31085,0,1,12295,769567
0,5690,3562,3,490689,0,0,87,26145,0,1,6969,526776
0,5902,3677,4,521467,0,0,115,29657,0,0,6736,564024
0,8302,5167,10,697239,0,0,242,46778,0,76,11546,771670
0,10534,6103,16,716756,0,0,213,40338,0,0,12584,813345
0,8306,4418,2,727521,0,0,106,47770,0,5,10301,753029
2,9315,7820,9,954708,0,0,300,82252,0,34,13483,1039833
0,11565,9045,14,973637,0,4,169,67879,0,4,16430,1044067
2,10478,9806,16,1145739,0,0,259,71232,0,4,15119,1278699
0,7458,6807,9,932126,0,0,225,54768,0,626,11989,957715
0,11148,6403,5,1085911,0,0,330,57326,0,3,12925,398400
2,9309,5183,7,1147471,0,0,149,68507,0,37,10535,412509
0,7958,4480,7,828807,0,0,116,32489,0,18,9826,812437
0,13382,6987,3,1111562,0,0,435,91865,0,55,16430,708622
0,37978,10853,14,1959858,0,0,1366,60573,0,48,30658,1322389
0,19542,15283,13,2207117,0,0,1153,78485,0,27,23608,1763418
0,15477,10958,18,1550299,0,0,589,60341,0,32,20638,1237610
0,14979,14829,14,1538056,0,0,447,72559,0,38,22488,1365413
0,24941,10988,22,2637010,0,0,288,71072,0,58,28182,1552368
2,21385,14238,44,1089178,0,0,503,91509,0,45,27101,1155875
0,14054,9142,24,1254455,0,0,563,14762,0,18,18066,1189081
0,19213,10941,11,2003392,0,0,641,30107,0,25,22775,1291232
0,15711,6088,17,1759686,0,0,277,30803,0,33,15856,989555
0,13430,8438,15,1305524,0,0,1886,180949,0,4,17063,1283761
0,9696,6482,11,1091367,0,0,249,84162,0,20,12948,947283
2,16281,12334,16,999727,0,0,744,81938,0,69,21608,1044786
0,13355,9706,12,1114416,0,0,334,59543,0,46,16612,1081070
4,11910,10750,24,1045107,0,0,842,88446,0,53,17915,1073823
0,10441,8858,11,901791,0,0,540,115258,0,35,14998,869395
0,6685,7171,10,654661,0,0,228,64191,0,42,11504,663008
1,6964,6771,12,934423,0,0,244,58941,0,51,11212,847542
0,7826,8106,7,1118498,0,0,220,48678,0,28,11658,877688
2,12979,11024,18,1579745,0,0,319,123260,0,37,17294,688180
0,9910,6142,23,1399378,0,0,286,51139,0,34,11802,649540
0,5756,5472,10,1288206,0,0,78,42089,0,25,8173,512555
0,9642,5357,13,1662659,0,0,149,57539,0,24,11059,762016
0,14475,9500,10,2174370,0,5,376,80078,0,4,16264,937049
4,8561,7119,13,1346440,0,0,256,56578,0,26,12889,1055614
0,14017,8513,11,1929727,0,0,503,81785,0,33,15377,833304
32,12813,10172,25,1146921,0,0,443,46494,0,4,17375,945126
0,12493,11070,17,1516105,0,0,482,62671,0,62,18261,1106842
0,7971,4956,7,1020423,0,0,234,67373,0,25,10665,747777
0,7496,6081,4,757399,0,0,189,70436,0,22,11046,677714
2,10080,7688,11,831705,0,0,800,144231,0,32,13935,721871
0,8123,5656,12,898084,0,0,125,39965,0,45,10285,682282
0,7477,6453,12,892052,0,0,189,36818,0,46,11527,661647
0,9727,5604,6,1096847,0,0,190,46885,0,49,9907,457271
0,11087,6487,11,1494863,0,0,146,42922,0,39,12206,605687
2,10366,5803,12,1134464,0,0,372,78992,0,36,11003,468639
0,7138,5348,9,791805,0,0,210,42650,0,45,9494,621827
0,11399,5286,13,1398847,0,0,195,60761,0,66,11552,544506
2,9220,5850,7,1418788,0,2,200,50615,0,69,9948,547223
0,6362,4426,6,1200614,0,0,132,50641,0,37,7274,454025
0,9636,6724,10,1188743,0,0,251,37136,0,40,11115,469231
0,8801,4481,5,769514,0,0,212,58673,0,8,9128,331099
0,7439,6392,7,871619,0,0,152,60661,0,43,10372,728509
2,7498,5980,9,686040,0,0,139,57056,0,29,9695,560526
0,15194,6330,8,840251,0,0,269,81934,0,27,12286,402270
0,25307,12855,18,1630461,0,2,332,71434,0,81,23712,933475
0,8364,7601,7,482405,0,0,312,67289,0,22,10969,553260
0,10423,5784,6,981280,0,0,156,29711,0,39,10186,522200
0,11209,6084,8,1145070,0,0,156,49414,0,47,12015,637408
0,15656,7695,16,1337966,0,0,355,52047,0,37,15595,737970
0,14202,7766,11,1338061,0,0,773,154102,0,3,16783,682568
0,13749,7510,7,882250,0,0,99,17935,0,46,13256,382131
0,9632,5254,8,896031,0,0,320,56268,0,40,11094,503121
0,14903,13729,12,845958,0,0,501,108104,0,44,24150,1030884
0,15639,13055,8,771133,0,0,793,87646,0,31,21742,1047148
0,13246,7442,5,1109151,0,0,189,47336,0,44,16637,682345
0,23194,15467,8,1428764,0,0,523,55556,0,82,29197,838562
1,11516,6664,5,817088,0,0,151,51382,0,41,12729,577489
0,17874,10957,15,1184193,0,0,296,100167,0,59,18815,776222
0,10411,6647,6,941388,0,0,308,95889,0,34,13148,578310
0,9342,4240,2,701578,0,0,234,47050,0,34,10685,408951
0,9201,5084,3,656544,0,0,472,41687,0,20,11218,509209
2,16939,11773,7,1358507,0,2,215,57741,0,82,18697,764829
0,9085,9039,3,599232,0,0,354,61511,0,43,16219,844928
0,8538,5109,2,720094,0,0,276,38311,0,23,10392,389238
0,7681,8635,6,493941,0,0,188,33070,0,13,14005,667738
2,11909,7082,6,737765,0,0,284,39488,0,23,14824,429077
0,13470,8404,5,984133,0,2,216,48515,0,44,14892,566585
0,14687,7967,12,1048301,0,0,235,54105,0,2,16333,648716
0,16631,11212,15,1185685,0,0,215,56878,0,140,19728,808503
0,9880,7070,3,486076,0,0,257,40836,0,16,14448,650056
0,20862,10884,13,1177115,0,0,204,48382,0,23,23725,863391
2,15156,9357,3,830582,0,0,197,64251,0,5,17848,536696
0,13775,8195,14,960312,0,0,402,63992,0,2,15406,627036
0,14442,8423,7,874017,0,0,509,178590,0,1,14871,581068
2,6826,5152,3,186023,0,0,201,11397,0,7,8362,232038
0,12222,8610,14,760919,0,0,162,44075,0,12,13265,489877
0,14090,8007,12,886943,0,1,231,54976,0,3,13743,539727
1,13397,7790,14,813847,0,0,232,56687,0,15,12926,489215
1,15949,10696,12,1251262,0,0,486,77548,0,3,18687,675854
