T1,T2,T3,T4,Q1,Q2,Q3,P1,P1Q,P2,P2Q,P3,P3Q
4,42042,121656,24,3801887,0,0,10427,359069,0,1423,96744,2314742
5,60610,185664,38,4271452,0,0,17231,398105,0,2133,156777,2631861
8,43905,134108,42,3845386,0,0,10827,298609,0,2989,113853,2498722
1,56847,193986,49,4977849,0,0,13079,342822,0,4442,145863,3067256
16,74367,230571,95,6236867,0,0,15296,388324,0,3470,163264,3804023
9,69913,255138,97,6568469,0,0,11948,427584,0,5952,159089,3859447
8,82072,288883,90,6662072,0,0,19556,587473,0,3892,198192,4172122
2,101051,302315,89,5309940,0,0,17366,603854,0,5909,230500,4005930
16,77547,230286,25,4416247,0,0,14801,623363,0,93,156128,2671140
18,64785,229929,84,5954286,0,0,14187,390624,0,7243,164647,3677071
5,89057,293948,98,6804263,0,0,22359,726573,0,10681,241218,4689408
6,51273,151073,49,3714966,0,0,14487,408964,0,3862,115071,2248827
5,33787,78947,11,1932104,0,43,3875,256780,0,3872,65328,1389499
4,44388,142868,13,3108609,0,0,20171,327041,0,1542,118151,1956343
4,44669,149977,47,4135304,0,0,12014,382004,0,1916,118570,2551553
7,71764,248085,32,4313775,0,0,13901,313165,0,4953,199040,2913405
0,49533,182506,36,3949807,0,0,13526,393929,0,3601,131060,2620974
14,40933,144949,23,3130813,0,0,18753,483445,0,2625,120400,2127297
8,59512,211875,37,4784056,0,0,19103,377755,0,4774,163851,3006873
8,105195,405070,279,6626913,0,0,20933,478385,0,11808,312817,5454207
5,145541,496737,494,7868570,0,0,25035,702864,0,10742,372372,7062553
4,137719,384624,433,5958797,0,0,17969,553887,0,8565,308699,5962470
6,145081,410821,514,6425185,0,0,13773,535944,0,8468,345845,6130328
0,89434,295867,322,5449242,0,0,20901,559914,0,4246,233343,4780993
6,70313,225887,202,4374519,0,0,20442,540442,0,8644,178327,3829333
4,72816,213666,289,4341069,0,0,12849,498348,0,9042,172113,4171225
0,86666,273129,194,4011747,0,0,16332,288040,0,9151,222283,3859246
6,115734,356874,135,6011649,0,0,20962,455058,0,4098,314336,4573859
5,89483,284327,232,4674929,0,0,25281,551521,0,4017,229792,4501625
14,217989,587298,530,6479594,0,0,24485,405005,0,31809,453579,6129975
12,165469,595333,278,10106151,0,0,34257,783658,0,7415,447692,6811594
12,159026,499659,151,7947358,0,0,50796,758122,0,10661,424825,5932032
7,106590,308314,100,4335584,0,0,10504,283030,0,19478,245453,3046462
9,152111,445293,153,7161042,0,0,32922,780548,0,11670,380043,5393570
12,144883,427430,166,8229040,0,0,35651,763209,0,16362,348824,5944199
17,131466,330296,396,6528882,0,0,18339,470100,0,12172,298802,7072261
8,98786,226581,74,5357524,0,0,27750,407885,0,9176,218310,4323411
21,98362,237446,71,6753593,0,0,26521,615606,0,8748,221532,5808773
1,121271,278682,87,7377836,0,0,22921,581660,0,6869,254525,6400885
116,125563,286153,62,5876276,0,0,18887,569121,0,7924,258390,4879188
8,74471,177127,62,5067829,0,0,13230,370659,0,3278,167331,4126513
15,69359,188761,49,4733475,0,0,14405,360172,0,3499,171383,4031492
9,70229,180042,38,4604439,0,0,9541,319451,0,4549,160970,3330517
9,64655,172932,35,4363468,0,0,8948,292359,0,3948,153491,3245699
8,48182,114687,24,2971953,0,0,8459,266348,0,1651,112180,2344523
5,53348,102901,19,2828567,0,0,12597,328150,0,2264,105920,2418761
2,56501,145865,33,3629352,0,0,10187,341245,0,3182,135816,2760616
5,48591,124498,24,3047657,0,0,7901,292726,0,1475,119766,2304261
5,56534,157643,35,3602472,0,0,12913,415083,0,1339,143538,2821425
6,65755,182887,25,3651203,0,0,16275,351578,0,2462,163932,2861922
6,84083,215743,36,4052345,0,0,19443,328288,0,4711,185361,3258902
4,84208,180002,57,4789378,0,0,9402,272565,0,4470,154340,3587119
2,58096,117420,33,4163985,0,0,11886,422828,0,3350,113554,3380724
3,67584,162418,23,3510555,0,0,9067,249684,0,2638,155036,2951420
4,86826,151601,37,3678918,0,0,9662,272635,0,3124,144254,3078244
2,60951,99679,21,3401383,0,0,10078,268176,0,2144,102625,2924473
2,87835,183658,35,4360692,0,0,10853,322113,0,3347,171614,3468423
4,77258,151467,28,4138163,0,0,19539,513313,0,7407,143211,3320357
6,73658,130741,80,2332137,0,0,10942,276711,0,2590,130285,4597385
2,52085,93670,11,2452043,0,0,8254,211836,0,1547,95819,2093089
2,62463,112162,12,3378261,0,0,8828,195018,0,1495,116379,2845941
0,52400,92357,12,3151094,0,0,6279,201652,0,1568,93084,2669421
3,88775,188835,66,5595898,0,0,10749,278701,0,4778,181098,4837420
2,72505,143718,31,4457686,0,0,10459,288245,0,3078,130550,3522278
3,58514,118827,39,4037262,0,0,8752,280930,0,2218,87436,3145149
2,53808,111977,13,3439206,0,0,8985,255068,0,982,120218,2760664
0,59813,99402,13,3247549,0,0,9539,236138,0,1939,112892,2780699
2,69448,151793,53,4824159,0,0,15805,425399,0,7653,143383,3870046
6,69625,134428,32,3815327,0,0,13895,379401,0,2278,137133,3128783
8,48170,79602,7,2501327,0,0,7905,163475,0,958,90511,2194901
2,60556,128215,30,3781351,0,0,6528,215403,0,2544,117284,2986165
2,59373,110581,30,4381462,0,0,7451,290160,0,3143,108436,3323812
5,52232,108305,16,3295191,0,0,6914,188195,0,1312,109977,2639724
6,51119,102532,14,2852727,0,0,7925,197685,0,968,104743,2218235
4,48966,98740,24,3265717,0,0,7629,234862,0,2179,95703,2606179
3,53295,101013,21,3042415,0,0,7709,209483,0,2491,100942,2334821
14,36325,100706,20,2997400,0,0,8747,273137,0,2392,91764,2297203
8,49129,117790,27,3455516,0,0,7630,172451,0,2072,113645,2769781
0,59502,193430,71,5378436,0,0,8728,182329,0,1394,172938,4108104
8,39791,87664,32,3900801,0,0,6060,229116,0,2820,88592,3018625
0,43107,113639,57,4969766,0,0,8721,243863,0,2285,111228,3777185
2,68637,190888,67,4372906,0,0,8471,317233,0,4563,150346,2960447
8,74587,163639,71,4169080,0,0,17714,397763,0,3748,144847,3268154
26,50356,117092,22,3360528,0,0,8268,193054,0,970,102584,2359523
4,43115,111529,22,3811423,0,0,8943,293124,0,1298,101913,2979445
9,42744,122534,22,3723950,0,0,8677,217402,0,888,112821,2895827
4,43765,97989,15,3555345,0,0,8208,251964,0,752,86802,2712714
8,47326,127161,17,3512328,0,0,14479,376671,0,1273,105944,2485865
2,41388,109621,13,3481908,0,0,6122,160041,0,1172,98511,2518688
6,48756,163518,18,4166452,0,0,9361,203264,0,2252,129742,3021408
4,70319,202498,82,5495337,0,0,12520,316522,0,3747,147826,3859141
2,58860,156710,29,5214281,0,0,8675,301470,0,2333,138322,4107652
13,81435,278359,124,8291157,0,0,17350,462993,0,4640,218263,6359817
6,55894,178363,74,6919643,0,0,8843,405930,0,5077,140212,5334700
2,55894,132573,45,5915367,0,0,9025,382302,0,2875,102586,4107229
0,67382,165565,49,6161411,0,0,8095,419738,0,2283,131757,4860204
1,54217,122129,52,5577188,0,0,8148,357651,0,1658,102629,4163122
2,60319,131585,23,5061959,0,0,14325,360438,0,1228,110320,3499199
3,58927,121656,21,3838394,0,0,11102,274737,0,855,120944,3113301
4,30213,86023,6,3319656,0,0,7641,206647,0,525,75764,2526903
7,38894,116607,24,4156982,0,0,8582,258050,0,1006,113908,3372191
2,51663,95855,22,4096688,0,0,4882,214137,0,871,96819,3283372
7,49972,93364,23,3642106,0,0,9884,254319,0,935,88296,2852003
6,48689,87272,7,3553845,0,0,5460,201633,0,690,80834,2713322
17,49192,106000,19,3946887,0,0,8753,275350,0,1486,94882,2898779
8,44373,70912,10,3634415,0,0,7166,289550,0,896,71218,2844767
1,45539,72670,20,3128866,0,0,5945,237475,0,1149,69933,2555618
2,45531,81441,5,2862496,0,0,7384,242437,0,613,86520,2213688
5,38971,69773,8,2687038,0,0,5433,161503,0,697,74989,1985829
4,40267,73546,14,3324872,0,0,7908,236793,0,815,74383,2309084
0,49284,89324,25,4199830,0,0,9359,234261,0,1335,85177,2923249
8,47038,80071,21,3603256,0,0,10452,314750,0,1082,82765,2616771
3,36192,55651,13,1590123,0,0,6857,176150,0,515,61153,2309066
0,49679,81023,9,3015565,0,0,5719,205381,0,827,84320,2045009
6,39265,72579,7,3235543,0,0,9920,386294,0,824,71475,2019648
0,44777,86607,25,4086277,0,0,10873,369838,0,1206,83968,2619350
4,41514,80397,31,4057066,0,0,10572,347213,0,1487,77353,2538925
9,38408,62272,11,2944502,0,0,8146,291217,0,784,67867,1774273
0,48802,91724,29,4136735,0,0,12073,340587,0,1301,90465,2594609
0,54836,140194,26,4318634,0,0,16096,380758,0,2550,112488,2584449
8,63895,139385,53,6221999,0,0,7738,386608,0,3187,115932,4095403
6,49253,95805,17,3745225,0,0,10619,377684,0,900,81553,2361179
8,62818,157838,46,5236597,0,0,22358,479332,0,2009,132333,3199116
0,105270,253892,89,7140059,0,0,18389,667562,0,2786,221177,5316103
4,91491,183569,41,4318399,0,0,20479,741692,0,7089,144247,3139951
2,89053,220479,66,6344857,0,0,13963,503399,0,5450,183959,4716582
2,110326,250286,57,5983331,0,0,17026,595791,0,3847,205155,4387155
6,125007,255353,86,7156496,0,0,24305,640809,0,3853,245438,5928141
10,65946,162392,43,4321335,0,0,11725,503303,0,3483,134359,3171623
6,65852,146616,33,4143216,0,0,14941,570236,0,4598,121800,3002447
0,57057,156608,52,5394160,0,0,21990,660147,0,4207,148677,4543969
2,67574,124829,58,4689323,0,0,11379,527114,0,5303,124674,4014128
8,47789,92669,29,3816986,0,0,7974,339252,0,3491,94944,3132721
0,51986,93970,28,3682148,0,0,10598,422160,0,3711,90142,2773167
8,76498,185419,69,5778353,0,0,13244,545485,0,4995,173239,5144013
5,55230,90855,30,3555933,0,0,9812,353695,0,2352,98209,3104568
8,53575,134537,40,3871749,0,0,12673,393165,0,3981,124301,3299027
17,72967,186630,45,4751480,0,0,11664,317689,0,3650,177456,4164373
2,52129,106559,34,3782019,0,0,10147,339800,0,5021,102634,3210506
5,67066,144359,47,4175411,0,0,14218,439028,0,7306,154419,3718065
8,92178,187693,41,6001119,0,0,14002,378512,0,16079,180138,5584810
0,64576,147928,32,4148768,0,0,13378,445468,0,6701,135184,3675240
3,53167,127265,20,3667162,0,0,13772,436242,0,8334,117656,3271619
12,55882,115235,36,3843334,0,0,11323,645446,0,7405,106188,3259716
0,57982,124073,21,3473407,0,0,16740,496947,0,3372,124010,2978810
3,58725,109734,18,3598562,0,0,9760,301086,0,2060,105447,3161162
2,53348,100889,24,4765555,0,0,8122,229286,0,3604,102622,4146610
0,41235,72987,14,3265819,0,0,6195,282908,0,1228,73870,2956358
3,46148,78047,25,3490524,0,0,11612,369198,0,2333,78444,3236204
2,44397,77470,20,3066559,0,0,8134,264068,0,1507,88049,2940326
0,39842,64989,8,2259302,0,0,10132,193969,0,680,69523,1905138
0,77444,140307,37,3549640,0,0,9756,390580,0,1421,144982,2954731
6,76204,126368,26,3411495,0,0,7897,249294,0,1945,115630,2594864
8,69748,132705,17,3920598,0,0,15175,329886,0,1442,136886,3472564
11,53893,105454,13,3161208,0,0,14258,473359,0,1188,104859,2663103
2,44634,68664,7,2346579,0,0,4923,192754,0,915,73534,1794752
7,53615,112057,83,2151949,0,0,6555,255257,0,2532,113678,4478069
7,51869,71489,12,3171002,0,0,9230,388890,0,1397,81326,2784311
2,36890,63795,30,1931090,0,0,7679,286490,0,1640,67218,2034719
5,44566,88532,7,2442415,0,0,14166,306833,0,2386,87567,2292620
259,58792,116652,16,2893554,0,0,11378,244730,0,2364,113252,2366767
15,47719,84280,34,1671622,0,0,6340,201016,0,721,91597,3195914
3,35948,56206,3,1558078,0,8,1814,99144,0,746,60396,1279698
0,44537,77782,9,2975761,0,0,9963,384995,0,1645,85393,2324701
5,41102,60517,10,2065585,0,0,5315,193992,0,1070,71234,2960976
3,32501,53796,10,2386258,0,0,5794,210364,0,681,64472,2133087
6,56856,81567,15,3459655,0,0,11019,368976,0,1659,96657,3108718
4,44507,69719,19,2430769,0,0,6800,265373,0,1399,88090,3707100
4,40703,51296,7,2083599,0,0,6672,203395,0,302,66049,3115010
6,34115,46967,5,2344971,0,0,5104,147664,0,655,53445,1874084
5,37442,58470,16,2764291,0,0,7483,218266,0,1213,69189,2263946
3,47509,60015,5,3022098,0,0,11020,307297,0,901,70909,2482913
5,48156,79226,19,3657736,0,0,7851,341850,0,1350,88673,3136407
44,55510,86532,22,4298696,0,0,10071,333978,0,1959,95222,3601311
9,47670,58278,18,3201793,0,0,6050,217875,0,1122,63638,2791954
2,51707,62806,13,3087784,0,0,6685,213913,0,989,76448,2668982
4,56781,58595,10,2868129,0,0,6345,226671,0,432,72199,2404071
8,71370,81516,50,3762438,0,0,11208,440885,0,1797,89260,3240771
2,49400,59411,8,2410242,0,0,7256,243013,0,901,68501,2066254
8,41789,59791,8,2317803,0,0,5875,155423,0,716,67274,1936065
2,49097,66980,26,2805304,0,0,8646,376246,0,1242,72687,2480441
14,91138,236642,103,4897460,0,1,14660,372891,0,529,181487,3618186
3,143434,317051,215,7918547,0,0,18275,521097,0,4552,274819,6091846
4,102983,221295,80,5811726,0,0,21014,571238,0,3347,187983,4831858
4,138278,316346,104,6585518,0,0,36618,851904,0,1571,278581,5810456
6,121370,209773,84,5860509,0,0,24170,739742,0,4682,213085,5963972
17,120502,262275,200,7346784,0,0,22328,803218,0,10956,243556,5951100
5,89250,139062,57,4568743,0,0,19154,476214,0,3524,142585,4333935
0,91151,171395,88,5604904,0,0,12021,356999,0,1442,159474,4887487
1,76390,111287,310,3190349,0,0,27255,447354,0,3336,122063,6279202
0,105402,183595,66,4986263,0,0,13731,459971,0,2246,171095,4091608
6,127898,245871,130,6478122,0,0,36928,870032,0,175,246876,5984133
5,81337,224970,303,6065787,0,0,31760,1179320,0,85,177007,5779013
2,90480,125914,31,3450298,0,0,13979,468838,0,34,126483,3082390
2,62087,80913,19,2786041,0,0,12328,313718,0,39,96293,2769622
0,59449,75662,12,2665740,0,0,10224,351687,0,15,84081,2960616
6,57257,70788,20,2956786,0,0,10883,330765,0,32,81320,2685723
1,60674,93510,35,3581381,0,0,9527,379175,0,31,107625,3293035
0,153828,291259,129,6743912,0,0,39950,933567,0,53,280352,5423336
1,73454,118184,45,3600519,0,0,21930,605892,0,259,120428,3346310
2,81523,119251,32,3377234,0,0,13640,448620,0,121,116617,3000059
1,64699,108816,41,3463438,0,0,11647,475466,0,132,112037,3290775
0,64653,100902,36,3221904,0,0,10656,366329,0,81,120713,2616452
2,64937,100991,59,4952543,0,0,14005,344609,0,249,108933,4769204
1,89563,114197,45,3827265,0,0,12513,500824,0,44,130825,3831457
17,51770,74678,17,2951679,0,0,9425,253186,0,9,88645,2869886
0,79312,138411,18,4037676,0,0,11955,346673,0,147,132898,3455772
12,57932,84923,14,3725220,0,0,12950,354411,0,28,87147,3098285
0,52545,76418,16,3799960,0,0,7090,200174,0,117,91905,3631892
2,68378,95162,34,4785118,0,0,11973,363942,0,257,110199,4688206
1,65149,89601,21,3700005,0,0,12161,303823,0,134,90211,3339608
6,82821,138381,64,3893575,0,0,11210,362234,0,466,127789,3303645
6,56391,87970,22,3084900,0,0,9387,223436,0,39,84222,2603111
2,64673,101233,39,3323874,0,0,10488,265760,0,96,95049,2807971
5,64703,74280,16,3401512,0,0,8455,261458,0,947,86636,3081036
8,102352,136215,45,4654660,0,3,11712,258840,0,52,155967,3724602
1,60563,97538,26,3679798,0,0,12583,251156,0,149,109780,3107320
5,68226,141006,54,4623615,0,0,18121,403693,0,301,133063,3815421
0,51849,69616,22,3519761,0,0,10643,291369,0,1263,77675,3082943
14,87065,208705,118,6721537,0,0,13109,320749,0,752,193032,5937484
0,70809,129866,60,5119011,0,0,8949,267280,0,1373,131879,4775450
0,73472,118755,53,4484209,0,0,7765,297681,0,750,115184,3720923
3,92440,171949,112,6589963,0,0,12114,296428,0,1913,161642,5498190
0,54555,88446,31,3532459,0,0,12123,348624,0,819,91795,2957288
5,73296,171113,52,4339230,0,0,11175,274379,0,59,150255,3756720
5,87800,257017,109,6275445,0,0,18900,601238,0,39,226626,5464944
12,74022,227169,96,7439644,0,0,11328,375599,0,144,188610,5936403
10,49007,114049,38,4896606,0,0,17261,465781,0,20,111299,4250877
3,51143,119685,60,4624232,0,0,12503,320054,0,177,116857,3836828
7,71911,208115,78,5271868,0,0,16839,488465,0,244,182398,4465236
4,48419,110533,37,3405745,0,0,14677,563609,0,586,109083,2759128
2,56017,128439,41,3764260,0,0,17623,534396,0,1615,118539,2636260
5,76183,206110,60,3660573,0,0,19695,470111,0,1064,185499,2768292
2,28772,67818,11,2648084,0,0,8679,298077,0,1219,75467,2366709
2,49232,95514,13,2917198,0,0,7355,316282,0,561,97482,2361092
0,52025,82425,16,2911349,0,0,9130,347029,0,289,87292,2398057
4,43529,93549,23,4022260,0,0,6117,285043,0,260,86910,2978924
2,47486,105947,13,4454515,0,0,9552,302864,0,265,102037,3193523
3,42690,65726,13,2165532,0,0,6296,206789,0,247,68130,1597421
4,45652,80603,14,2967525,0,0,7009,270647,0,111,81352,2085663
6,42037,63965,10,3115582,0,0,7748,239732,0,329,66359,2238075
6,45686,72097,15,2668725,0,0,6436,245763,0,188,75061,1890882
2,40437,75503,12,2582339,0,0,6774,198985,0,348,81099,2020023
0,46589,71447,11,2197716,0,0,7156,204125,0,730,78714,1706959
0,43977,75814,10,2545608,0,0,5074,199223,0,487,83740,2034182
2,57054,100071,18,2525180,0,1,9392,254965,0,895,103541,1908129
4,53381,122957,27,3711291,0,0,12585,329856,0,471,116187,2732255
0,56608,122839,7,2174811,0,0,11117,246558,0,463,118319,1466551
0,40776,71922,12,2138699,0,0,8591,225680,0,230,85355,1708090
4,36879,73185,18,2364278,0,0,8711,191270,0,166,80098,1701785
0,28357,85310,12,2507918,0,0,5944,191629,0,1140,85466,1970220
8,32467,90952,19,2409884,0,0,7774,187038,0,266,94470,1883818
2,26664,70930,8,2214564,0,0,7217,183247,0,98,86059,1647417
4,20841,45988,6,1695647,0,0,7880,183407,0,24,55944,1336041
3,33573,68272,9,2598570,0,0,6153,157591,0,313,89073,2179062
4,40083,93757,15,3111759,0,0,9296,264660,0,1023,103372,2144883
1,29174,70941,7,2301909,0,0,6780,205246,0,1079,79714,1768832
2,30129,69919,6,2083011,0,0,8090,217798,0,601,87416,1609050
4,32525,67203,7,2234092,0,0,9325,268417,0,685,83672,1566923
1,38455,81210,13,2669859,0,0,5966,186001,0,1139,93517,1851022
2,60122,144908,20,3929156,0,0,13813,295513,0,1335,148789,2603446
2,32795,84303,16,3395207,0,0,11111,286308,0,1623,98215,2503397
0,27618,58760,6,2288145,0,0,7645,238639,0,703,79861,1630585
4,32279,65459,6,1628840,0,0,8065,176528,0,2057,84888,1343226
1,30248,56831,10,1908054,0,0,8142,194972,0,2803,78240,1538233
4,27460,52519,3,2002351,0,0,9300,162723,0,2597,71698,1601928
5,20728,38569,3,1105127,0,2,1539,54337,0,1486,47239,853882
3,57087,134124,22,4661976,0,0,10855,296129,0,19995,167127,3989489
4,63259,140696,25,5194317,0,0,14682,480314,0,6588,156374,4515122
0,37880,73910,8,2981089,0,0,12512,430925,0,25956,101689,3048300
0,29364,59501,22,4311601,0,0,6844,247338,0,433,82626,4145138
6,42418,65242,11,2578971,0,0,11393,301403,0,30142,81413,2282473
0,23935,46782,3,2990858,0,0,6757,198338,0,90152,67624,2786987
3,35937,73117,28,4810651,0,0,11920,430309,0,75554,94816,4088669
12,35530,66726,13,3704198,0,0,6853,219961,0,24084,94365,3549415
4,81322,183897,48,7546921,0,0,11260,466262,0,17117,180990,5565052
2,58555,174172,53,4926850,0,0,19880,606629,0,23573,165027,4307577
4,40364,84083,4,2458300,0,0,8255,216613,0,349,110763,2238718
2,33771,66179,9,3120684,0,0,8450,226794,0,28,84135,2597916
6,30632,55973,7,1990073,0,0,8140,187100,0,48,85130,3073953
7,33978,70060,2,2487647,0,0,7535,168677,0,406,87048,2301555
12,40089,95742,4,2412659,0,0,13464,275153,0,145,129989,2479612
8,39540,46883,3,1497877,0,0,4978,139258,0,17,81469,2419815
1,17964,24514,1,848632,0,2,731,35555,0,431,42740,1424375
2,27122,35174,5,1147220,0,0,5605,135321,0,22,53341,1970045
2,33236,57263,6,3191996,0,0,4596,149274,0,85,82400,2904659
0,42355,76131,14,3762257,0,0,6026,182059,0,40,108490,3312798
8,37249,70614,18,3913383,0,0,8334,235614,0,70,85657,3396401
