timestamp,open,high,low,close,volume
24/01/2012,116.71,116.71,115.78,116.45,5776452
23/01/2012,116.13,116.64,115.55,116.24,7274802
20/01/2012,117.71,117.96,116.97,116.98,6548162
19/01/2012,119.33,119.56,117.92,118.32,8625694
18/01/2012,121.53,121.61,119.91,119.97,5803675
17/01/2012,120.95,121.63,120.83,121.44,5449836
13/01/2012,121.1,121.64,120.81,120.88,9818711
12/01/2012,119.95,120.19,119.24,119.69,7205319
11/01/2012,119.04,120.06,118.98,119.86,8634306
10/01/2012,117.73,118.87,117.68,118.32,8932484
09/01/2012,118.47,119.54,118.3,118.52,5580980
06/01/2012,117.75,118.96,117.71,118.73,7348338
05/01/2012,118.17,119.1,117.57,117.8,6465775
04/01/2012,119.26,119.28,117.68,118.01,8417068
03/01/2012,119.42,120.2,118.93,119.43,9076885
30/12/2011,121.11,121.76,120.89,121.25,5948796
29/12/2011,120.48,121.09,120.06,120.86,4304960
28/12/2011,118.74,121.05,118.45,120.64,8301924
27/12/2011,117.94,118.45,117.62,118.45,4270259
23/12/2011,118.56,118.71,117.74,118.27,5409603
22/12/2011,120,120.42,119.35,119.6,5247376
21/12/2011,120.63,120.83,119.07,119.1,11600084
20/12/2011,122.66,122.67,120.61,120.78,13944703
19/12/2011,122.32,124.02,122.26,123.87,7845061
16/12/2011,121.38,122.62,121.29,122.32,9321865
15/12/2011,120.66,121.32,120.37,120.91,5438609
14/12/2011,119.79,121.39,119.49,121.36,11247671
13/12/2011,117.28,119.63,117.16,119.11,8896178
12/12/2011,117.91,118.49,117.61,118.01,5734340
09/12/2011,119.07,119.13,116.63,116.71,9855072
08/12/2011,117.72,119.33,117.41,119.16,8800333
07/12/2011,117.33,118.24,116.85,117.69,6588269
06/12/2011,117.81,118.29,116.77,117.27,8496663
05/12/2011,117,118.83,116.88,118.4,7862774
02/12/2011,116.62,118.68,116.56,118.64,7764842
01/12/2011,116.29,117.24,115.8,117,9647137
30/11/2011,118.34,118.56,117.26,117.88,11806772
29/11/2011,120.03,120.92,119.08,119.75,8952729
28/11/2011,118.63,121.15,118.58,120.74,7660673
25/11/2011,121.8,121.87,120.74,120.8,4311861
23/11/2011,121.16,123.05,121.03,122.58,10129292
22/11/2011,120.35,121.41,119.85,121.39,7866299
21/11/2011,120.38,120.73,119.91,120.05,7345539
18/11/2011,119.18,119.55,118.32,119.34,6792530
17/11/2011,118.04,120.16,118.04,119.37,9907881
16/11/2011,117.96,118.43,117.18,118.42,7469974
15/11/2011,117.7,118.46,116.72,117.35,7587448
14/11/2011,116.39,117.6,116.21,117.51,9252519
11/11/2011,115.83,116.17,115.5,115.65,2483889
10/11/2011,116.78,117.61,115.21,116.36,11644596
09/11/2011,118.26,119.13,117.07,118.12,13004493
08/11/2011,116.75,117.54,115.5,115.72,7539364
07/11/2011,116.64,118.35,116.32,117.22,9279368
04/11/2011,115.72,117.05,115.53,116.48,7583667
03/11/2011,116.34,117.35,115.99,116.34,8386003
02/11/2011,116.63,118.36,116.42,117.96,13180085
01/11/2011,118.71,119.49,117.17,119.45,24400580
31/10/2011,113.61,115.88,113.46,115.88,15241943
28/10/2011,110.9,111.96,110.76,111.46,10127838
27/10/2011,112.52,112.85,109.82,110.3,19474500
26/10/2011,115.39,116.21,114.07,114.17,12746720
25/10/2011,113.38,116.35,113.35,116.2,11790858
24/10/2011,113.93,114.08,113.05,113.32,6344484
21/10/2011,113.86,114.2,113.13,113.13,9906282
20/10/2011,114.46,115.67,114.07,114.34,7832019
19/10/2011,114.54,115.74,114.16,115.16,6629256
18/10/2011,116.14,116.82,114.3,115.2,12495570
17/10/2011,114.3,115.97,114.22,115.92,9663340
14/10/2011,113.88,114.61,113.61,113.95,8410961
13/10/2011,115.03,116.55,114.96,115.63,11263300
12/10/2011,114.7,115.12,113.48,114.49,14033398
11/10/2011,117.29,117.36,115.9,116.18,7520113
10/10/2011,116.82,116.91,115.8,116.57,3567530
07/10/2011,117.75,119.05,116.85,118.24,11564527
06/10/2011,120.64,121.01,119.12,119.12,9681503
05/10/2011,121.66,121.78,120.66,121.36,14274932
04/10/2011,124.37,125.03,122.18,122.24,17300664
03/10/2011,121.88,123.81,121.11,123.81,15881373
30/09/2011,120.02,120.91,118.99,120.8,13546346
29/09/2011,117.61,118.82,117.09,117.84,12341797
28/09/2011,116.9,117.11,115.76,117.03,12642547
27/09/2011,116.75,117.3,116.26,117.07,13589514
26/09/2011,120.12,120.57,118.58,118.89,15110036
23/09/2011,123.12,123.36,120.83,120.83,15173514
22/09/2011,121.41,123.87,121.23,123.12,25041354
21/09/2011,114.63,118.79,114.2,118.66,18687066
20/09/2011,114.37,114.87,114.05,114.86,6360590
19/09/2011,114.2,115.19,114.12,114.38,13033466
16/09/2011,111.31,112.59,111.25,112.24,10053417
15/09/2011,111.98,112.49,111.43,111.43,8883789
14/09/2011,111.97,113.35,111.82,113.16,11948411
13/09/2011,113.4,113.59,112.11,112.21,9281860
12/09/2011,113.57,114.25,113.1,113.83,7602169
09/09/2011,112.54,114.18,112.21,113.71,11492630
08/09/2011,112.3,112.63,111.34,112.51,11480686
07/09/2011,112.28,112.37,111.31,111.51,11524280
06/09/2011,114.42,114.93,113.39,113.68,14016833
02/09/2011,111.39,112.58,110.66,112.51,16557008
01/09/2011,107.47,108.98,106.08,108.97,10686517
31/08/2011,108.81,108.96,107.03,107.03,12185520
30/08/2011,108.43,109.15,108.25,108.71,9508630
29/08/2011,106.7,107.4,106.6,106.99,6764296
26/08/2011,108.69,109.27,107.33,108.49,11504781
25/08/2011,106.69,107.9,106.36,107.43,10565894
24/08/2011,109.29,109.41,106.15,106.28,14621594
23/08/2011,109.76,111.17,109.35,109.39,16017695
22/08/2011,110.46,111.26,110.39,110.92,13157693
19/08/2011,110.65,111.41,110.23,111.2,15708210
18/08/2011,110.09,112.14,109.28,110.31,27274526
17/08/2011,106.32,108.1,105.77,108.09,15906442
16/08/2011,104.66,106.64,104.63,106.23,15993120
15/08/2011,104.94,105.48,104.47,104.5,10051650
12/08/2011,104.44,105.66,104.07,105.57,15590705
11/08/2011,107.34,107.81,103.2,103.52,37790047
10/08/2011,107.63,109.07,106.94,109.02,46220942
09/08/2011,105.01,109.37,103,105.87,39881326
08/08/2011,103.18,105.79,102.95,105.55,38259186
05/08/2011,103.44,105.5,102.28,102.32,41677674
04/08/2011,102.38,105.55,102.27,105.36,34070830
03/08/2011,101.57,103.42,101.36,101.74,21179847
02/08/2011,99.22,101.57,98.89,101.54,20829783
01/08/2011,97.39,98.94,97.35,98.58,14348108
29/07/2011,96.89,98.53,96.78,97.92,19582350
28/07/2011,96.11,96.31,95.71,96.02,7081515
27/07/2011,95.34,95.84,95.1,95.66,11221720
26/07/2011,95.3,95.87,95.24,95.65,7682708
25/07/2011,94.97,96.05,94.83,95,10869156
22/07/2011,95.69,96.09,95.53,96.05,4974442
21/07/2011,95.24,95.86,94.9,95.33,11099702
20/07/2011,96.72,96.84,95.87,96.07,9647264
19/07/2011,95.32,97.27,95.17,97.22,15249165
18/07/2011,96.06,96.17,95.2,95.24,8206444
15/07/2011,95.29,96.2,95.24,96.17,7086625
14/07/2011,96.62,97.9,96.01,96.01,11471407
13/07/2011,96.71,97.43,96.11,97.4,13112006
12/07/2011,97.3,97.31,96.56,97.13,9083869
11/07/2011,96.04,96.8,95.75,96.8,9760755
08/07/2011,94.84,95.61,94.83,95.37,12129235
07/07/2011,93.83,94.14,93.55,94.04,6823639
06/07/2011,94.19,94.45,93.84,94.32,5652608
05/07/2011,94.04,94.17,93.69,93.84,4615555
01/07/2011,94.13,94.23,93.36,93.63,6637186
30/06/2011,94.23,94.31,93.14,94.1,11555558
29/06/2011,94.95,95.2,94.02,94.25,11084827
28/06/2011,95.48,95.68,94.72,94.88,12634249
27/06/2011,96.85,96.87,95.55,95.65,9331299
24/06/2011,97.36,97.69,96.98,96.98,7960827
23/06/2011,97.24,97.74,97.15,97.39,8587584
22/06/2011,96.96,97.06,96.41,96.65,5505437
21/06/2011,96.7,97.03,96.27,96.59,7893711
20/06/2011,97.33,97.36,96.585,97.02,6613795
17/06/2011,96.86,97.15,96.64,96.9,9622850
16/06/2011,97.1,97.53,96.8,97.36,10961112
15/06/2011,95.38,96.94,95.37,96.92,12979052
14/06/2011,95.74,95.9,95.13,95.19,8672362
13/06/2011,96.74,97.29,96.64,96.65,5539930
10/06/2011,96.91,97.39,96.8,97.14,7710729
09/06/2011,97.1,97.33,95.93,96.4,9962913
08/06/2011,96.26,96.84,96.17,96.79,8927927
07/06/2011,95.23,96.06,95.12,96.04,7404940
06/06/2011,95.47,95.99,95.21,95.6,8776818
03/06/2011,96.58,96.6,95.57,96.33,10644058
02/06/2011,96.49,96.91,95.78,95.78,15738681
01/06/2011,96.92,97.718,96.89,97.64,12746342
31/05/2011,96.18,96.76,96.0899,96.69,7003889
27/05/2011,96.13,96.51,95.88,96.47,5390580
26/05/2011,95.97,96.55,95.89,96.51,8311586
25/05/2011,96.15,96.28,95.54,95.69,5665370
24/05/2011,95.64,96.14,95.46,96.14,5549051
23/05/2011,95.73,96.19,95.59,95.78,6345641
20/05/2011,95.02,95.41,94.7205,95.32,5602558
19/05/2011,94.46,95.32,94.46,95.27,8063870
18/05/2011,96.27,96.39,95.28,95.31,7707546
17/05/2011,96.03,96.6,95.98,96.59,9827800
16/05/2011,95.03,95.79,94.76,95.61,6053863
13/05/2011,94.65,95.49,94.53,95.08,8382510
12/05/2011,94.95,95.11,93.91,94.23,8001825
11/05/2011,94.32,95.09,94.18,94.83,6079014
10/05/2011,94.7,94.89,94.29,94.29,5458353
09/05/2011,94.9,95.2,94.84,94.97,3735127
06/05/2011,94.51,95.49,94.35,95.07,9460654
05/05/2011,94.92,95.63,94.809,95.49,9588022
04/05/2011,94.31,94.72,94.27,94.59,7416248
03/05/2011,93.96,94.17,93.58,94.17,6486855
02/05/2011,93.32,93.68,93.17,93.64,5285063
29/04/2011,93.47,93.92,93.35,93.89,5905280
28/04/2011,93.22,93.6,92.97,93.6,8110154
27/04/2011,93.44,93.57,92.75,92.89,8869597
26/04/2011,93.27,93.87,93.18,93.85,7507139
25/04/2011,92.63,92.975,92.5,92.95,3626878
21/04/2011,92.89,93.23,92.56,92.6,3372139
20/04/2011,93.07,93.26,92.61,92.68,6749330
19/04/2011,92.86,93.28,92.76,93.28,5295431
18/04/2011,91.99,93.1,91.45,92.88,12038393
15/04/2011,92.26,92.71,92.07,92.67,10223053
14/04/2011,91.54,91.77,91.22,91.43,7610371
13/04/2011,90.54,91.5,90.44,91.5,7959943
12/04/2011,90.61,91.24,90.56,90.93,7686439
11/04/2011,89.83,90.22,89.65,89.96,5735731
08/04/2011,89.93,90.32,89.85,89.88,7606271
07/04/2011,90.53,90.76,90.13,90.36,9265080
06/04/2011,91.77,91.79,90.54,90.54,9090808
05/04/2011,92.16,92.38,91.67,91.92,9952765
04/04/2011,92.2,92.58,92.1299,92.29,4469379
01/04/2011,91.5,92.27,91.42,92.19,7860305
31/03/2011,92.67,92.72,91.61,92.13,9653874
30/03/2011,91.72,92.32,91.56,92.32,5048451
29/03/2011,91.98,92.5,91.57,91.59,6489172
28/03/2011,92.12,92.67,92,92.3,3996781
25/03/2011,92.86,92.96,92.02,92.17,6447169
24/03/2011,92.76,92.88,92.39,92.4,9478934
23/03/2011,93.85,93.88,92.93,93.1,8358941
22/03/2011,92.81,93.29,92.7399,93.22,6904946
21/03/2011,93.13,93.18,92.57,92.91,10543915
18/03/2011,92.75,93.48,92.69,93.46,7262989
17/03/2011,93.24,93.61,92.76,93.21,10513615
16/03/2011,93.37,94.94,93.08,93.93,24312126
15/03/2011,92.8,93.05,92.36,92.88,14895980
14/03/2011,91.48,91.92,91.32,91.51,6767768
11/03/2011,92.04,92.08,91.33,91.55,8421004
10/03/2011,90.87,92.1,90.64,92.075,13387150
09/03/2011,90.09,90.82,89.85,90.55,8905639
08/03/2011,90.11,90.34,89.65,89.68,8499542
07/03/2011,90.02,90.86,89.852,90.23,7525282
04/03/2011,90.1,90.85,90,90.81,9319357
03/03/2011,90.53,90.7801,89.98,90.06,10607565
02/03/2011,91.84,91.99,90.94,90.95,8526267
01/03/2011,91.52,92.4,91.47,92.37,8048871
28/02/2011,92.3,92.52,92.08,92.4,9682535
25/02/2011,91.74,92.28,91.6401,92.28,6841666
24/02/2011,91.63,92.04,91.44,91.74,12111267
23/02/2011,91.1,91.55,90.74,91.16,14522587
22/02/2011,89.91,90.94,89.71,90.83,11904598
18/02/2011,89.42,89.55,89.08,89.49,6080052
17/02/2011,90.02,90.18,89.66,89.77,6732406
16/02/2011,89.87,90.32,89.34,89.63,8446271
15/02/2011,89.56,89.97,89.37,89.92,7298002
14/02/2011,89.31,89.93,89.31,89.521,8033431
11/02/2011,89.03,89.53,88.74,89.46,11333403
10/02/2011,88.9,89.14,88.18,88.19,10486706
09/02/2011,88.69,89.66,88.14,89.22,13077370
08/02/2011,89.31,89.54,88.36,88.45,10453955
07/02/2011,88.7,89.3,88.57,89.27,8554780
04/02/2011,89.5,89.65,88.77,88.81,17172135
03/02/2011,89.96,90.57,89.71,89.72,12785749
02/02/2011,90.9,91,89.9,90.47,13624567
01/02/2011,90.55,90.84,90.14,90.45,11508115
31/01/2011,91.66,91.98,91.05,91.22,8647386
28/01/2011,90.81,92.28,90.77,91.92,11992973
27/01/2011,91.07,91.65,90.67,91.44,10868689
26/01/2011,92.22,92.26,90.89,91.03,13322509
25/01/2011,91.94,92.9,91.32,92.43,13438065
24/01/2011,91.87,91.9,91.38,91.56,7700136
21/01/2011,90.69,91.52,90.51,91.52,9085522
20/01/2011,91.5,91.615,90.39,90.8,14203347
19/01/2011,91.41,92.07,91.36,92.07,8886579
18/01/2011,91.29,91.71,90.73,91.41,10663584
14/01/2011,92.78,92.9,91.76,91.835,8960673
13/01/2011,91.62,92.77,91.45,92.43,14502335
12/01/2011,91.74,92.17,91.45,91.61,9522734
11/01/2011,92.49,92.6,91.69,92.33,9495365
10/01/2011,92.58,92.99,92.18,92.85,8295166
07/01/2011,91.51,92.63,91.03,92.35,12694562
06/01/2011,91.54,92.12,91.16,91.86,9317430
05/01/2011,92.49,92.69,91.19,91.46,17567978
04/01/2011,93.41,93.765,92.91,93.52,10466857
03/01/2011,93.2,94.31,92.95,93.41,13799378
31/12/2010,93.51,94.7,93.44,94.12,8515951
30/12/2010,92.88,93.28,92.41,93.09,7029873
29/12/2010,91.76,93.52,91.47,93.16,13115372
28/12/2010,92.93,93.07,91.31,91.61,13972014
27/12/2010,92.76,93.88,92.3,93.76,5285428
23/12/2010,93.18,93.23,92.53,92.93,7091738
22/12/2010,93.47,93.55,92.93,93.12,6440844
21/12/2010,93.13,93.79,92.49,93.79,8985008
20/12/2010,93.75,94.23,92.64,93.14,13703267
17/12/2010,91.88,93.77,91.86,93.24,16849636
16/12/2010,91.03,91.58,90.57,91.57,17938976
15/12/2010,92.08,92.24,90.47,90.94,26083954
14/12/2010,92.4,93.02,91.44,92.135,23516350
13/12/2010,93.05,94.03,92.56,93.5,12399822
10/12/2010,93.29,93.86,93.14,93.15,7078466
09/12/2010,93.6,94.27,92.73,93.72,17477030
08/12/2010,93.72,93.8,92.11,93.26,19275856
07/12/2010,94.72,94.92,93.16,94.17,18533013
06/12/2010,95.52,96.25,95.31,96.23,7001788
03/12/2010,96.28,96.33,94.85,94.89,10194708
02/12/2010,95.96,96.54,95.5301,95.64,9318700
01/12/2010,96.65,97.11,95.89,95.894,15441093
30/11/2010,99.21,99.27,98.11,98.41,11947581
29/11/2010,97.56,97.945,97.09,97.9,8949943
26/11/2010,96.72,97.12,96.55,97.07,4848875
24/11/2010,96.81,96.99,95.58,95.74,11467563
23/11/2010,97.67,97.95,97.24,97.48,9566845
22/11/2010,97.37,97.62,96.24,97,10413465
19/11/2010,96.09,96.59,95.79,96.59,8359478
18/11/2010,95.68,96,94.8,96,12424714
17/11/2010,95.8,96.76,95.34,95.61,9915562
16/11/2010,94.91,96.25,93.99,96.138,19913374
15/11/2010,95.33,95.72,93.81,93.81,14909673
12/11/2010,96.21,96.74,95.81,95.81,11739484
11/11/2010,96.45,96.63,96.14,96.33,3368030
10/11/2010,96.35,96.74,95,96.38,18540391
09/11/2010,98.49,98.52,96.19,96.25,15061647
08/11/2010,98.59,98.92,97.8196,98.42,6795128
05/11/2010,98.35,98.8,97.98,97.98,12434996
04/11/2010,99.17,99.8705,99.08,99.69,13246459
03/11/2010,101.73,102.27,98.43,98.92,25541317
02/11/2010,100.46,101.09,100.42,100.98,6537348
01/11/2010,100.8,100.81,99.49,99.67,5920983
29/10/2010,99.82,100.4601,99.62,100.42,6753774
28/10/2010,99.58,99.83,99.16,99.49,8052596
27/10/2010,99.6801,100.17,99.22,99.22,9245190
26/10/2010,100.86,101.06,100.05,100.1,8431927
25/10/2010,102.12,102.29,101.55,101.67,5632251
22/10/2010,100.44,101.47,100.412,101.38,4770691
21/10/2010,101.69,101.91,100.69,100.7,6836082
20/10/2010,101.37,102.2801,101.21,101.91,5515783
19/10/2010,100.58,102.0899,100.55,101.69,8017442
18/10/2010,101.2,101.45,100.78,101.08,5592065
15/10/2010,100.6,101.05,99.895,100.27,12694627
14/10/2010,103.29,103.65,101.47,101.508,10944952
13/10/2010,102.35,103.12,102.04,103.05,8168337
12/10/2010,104.41,104.76,103.18,103.21,6122344
11/10/2010,104.11,104.43,103.94,104.24,1474151
08/10/2010,104.87,105.4599,104.22,104.22,6128648
07/10/2010,105.17,105.38,104.67,104.68,5780657
06/10/2010,104.9,106.1,104.86,105.56,6476072
05/10/2010,104.73,104.81,103.93,104.25,8491718
04/10/2010,104.62,104.93,104.41,104.88,4422639
01/10/2010,104.23,105.14,103.98,104.61,9365758
30/09/2010,105.4,105.585,104.03,105.51,10618386
29/09/2010,106.17,106.27,105.3505,105.58,5507043
28/09/2010,105.38,106.32,105.34,106.02,8262812
27/09/2010,104.5299,105.445,104.48,105.3,7060419
24/09/2010,103.96,104.115,103.5,103.5,8942492
23/09/2010,105.41,105.455,104.24,104.912,7412080
22/09/2010,104.55,105.07,103.85,104.61,8229358
21/09/2010,102.67,104.02,102.26,103.68,12663996
20/09/2010,102.15,102.45,101.6899,102.26,5277734
17/09/2010,101.83,102.1581,101.32,101.67,9203552
16/09/2010,101.53,101.82,100.85,101.26,17116170
15/09/2010,102.75,103.26,102.14,102.27,7918969
14/09/2010,103.03,103.82,102.97,103.81,5978057
13/09/2010,101.8,103.05,101.77,102.825,7054786
10/09/2010,102.25,102.7,101.85,102.32,6910246
09/09/2010,103.7,103.84,102.64,102.79,8588826
08/09/2010,105.09,105.21,104.36,104.86,6698350
07/09/2010,105.09,105.78,104.81,105.7,6018384
03/09/2010,102.72,103.94,102.7,103.58,9210650
02/09/2010,105.2,105.3,104.4,104.88,8167589
01/09/2010,107.02,107.05,105.09,106,12480369
31/08/2010,108.22,108.65,107.62,108.56,8396991
30/08/2010,106.21,107.4,105.82,107.366,5535235
27/08/2010,107.77,108.33,105.2,105.35,13513921
26/08/2010,107.56,108.49,107.29,108.42,7040673
25/08/2010,108.8,109.34,107.07,107.41,13301633
24/08/2010,107.04,108.13,106.67,107.76,9812039
23/08/2010,105.65,106.19,105.25,106.06,6359809
20/08/2010,106.41,106.83,105.84,106.04,7040203
19/08/2010,104.79,106.61,104.64,106.16,13128468
18/08/2010,105,105.65,104.49,104.53,7721536
17/08/2010,104.85,104.8599,104,104.25,6756766
16/08/2010,104.21,104.89,104.07,104.85,7975954
13/08/2010,101.62,102.45,101.48,102.29,7843508
12/08/2010,101.58,101.94,100.87,101.03,7590006
11/08/2010,100.31,101.3901,100.31,101.28,6778231
10/08/2010,100.06,101.01,99.47,99.94,11250994
09/08/2010,99.74,99.98,99.61,99.73,2578456
06/08/2010,99.79,100.21,99.49,100.1,6042386
05/08/2010,99.34,99.49,98.84,99.02,3704154
04/08/2010,99.5,99.51,98.56,98.56,3820360
03/08/2010,99.2,99.66,98.93,99.32,4363423
02/08/2010,99.24,99.33,98.75,98.75,5769106
30/07/2010,100.2,100.61,99.85,100.48,7683171
29/07/2010,98.1,99.02,97.92,98.94,6305476
28/07/2010,98.49,99.19,98.27,98.97,5507139
27/07/2010,98.78,99.179,98.5699,98.65,5327928
26/07/2010,99.63,99.81,99,99.61,4855912
23/07/2010,100.8,100.97,99.69,99.78,6259014
22/07/2010,101.51,101.52,100.82,100.85,5759684
21/07/2010,100.45,102.28,100.41,102.03,7894192
20/07/2010,100.67,100.9,100.18,100.33,5076556
19/07/2010,100.56,100.75,99.98,100.18,4305278
16/07/2010,100.31,101.13,100.27,100.8,7512011
15/07/2010,99.74,100.59,99.7,100.31,6996082
14/07/2010,98.72,99.49,98.39,99.32,5414767
13/07/2010,98.85,98.89,98.18,98.33,5840206
12/07/2010,99.33,99.84,99.04,99.18,4059807
09/07/2010,99.4,99.64,99.18,99.22,4285909
08/07/2010,99.82,100.16,99.5501,99.79,6260418
07/07/2010,101.46,101.51,100.34,100.43,5727793
06/07/2010,100.83,101.75,100.74,101.62,6620321
02/07/2010,101.11,101.44,100.16,100.79,6297545
01/07/2010,101.57,102.66,101.38,101.6,12893382
30/06/2010,101.41,101.79,100.8,101.75,7205673
29/06/2010,100.32,101.125,100.16,101.07,7340514
28/06/2010,99.6,100,99.4172,99.98,5435928
25/06/2010,98.32,99.33,98.16,99.05,5147664
24/06/2010,99.35,99.59,98.35,98.65,6184567
23/06/2010,98.61,99.57,98.57,99.24,9137728
22/06/2010,97.68,98.6,97.42,98.57,5658862
21/06/2010,96.46,97.55,96.41,97.41,5740875
18/06/2010,97.89,98.11,97.57,97.69,4171631
17/06/2010,97.15,98.23,97.07,97.85,5650874
16/06/2010,97.19,97.22,96.39,97.06,4011079
15/06/2010,97.11,97.25,96.05,96.51,4920038
14/06/2010,96.32,97.04,96.22,96.91,5310307
11/06/2010,97.09,97.81,96.61,97.41,6266661
10/06/2010,97.2,97.29,96.09,96.19,6075043
09/06/2010,97.6,98.12,97.21,97.94,5597995
08/06/2010,97.93,98.51,97.76,98.05,5510785
07/06/2010,97.52,98.59,97.33,98.54,5288171
04/06/2010,96.94,97.95,96.7,97.79,7479557
03/06/2010,95.21,95.91,95.1,95.23,8499473
02/06/2010,96.99,97.19,95.82,95.93,5656398
01/06/2010,97.23,97.29,96.25,96.85,5536129
28/05/2010,96.49,96.78,96.015,96.5,5805433
27/05/2010,96.83,96.99,95.88,96.06,7653111
26/05/2010,98.22,98.4019,97.4001,98.29,12644611
25/05/2010,99.65,99.89,98.4,98.57,12952622
24/05/2010,98.74,98.87,97.9,98.09,7721043
21/05/2010,99.61,99.75,97.86,98.43,18670464
20/05/2010,97.91,98.57,97.53,98.33,17666942
19/05/2010,95.94,96.95,95.93,96.3,14121136
18/05/2010,94.9,96.17,94.77,95.98,9904497
17/05/2010,94.72,95.71,94.47,94.53,6302155
14/05/2010,94.12,95.5,94.09,94.88,9796499
13/05/2010,93.26,93.55,92.1985,93.26,6849644
12/05/2010,93.14,93.26,92.61,92.65,5530749
11/05/2010,93.98,94.02,92.99,93.36,7729048
10/05/2010,93.16,93.94,93.085,93.6,10240006
07/05/2010,95.88,98.09,95.27,95.58,18740522
06/05/2010,94.16,100,93.78,96.79,19576751
05/05/2010,94.06,94.85,93.35,93.89,12219043
04/05/2010,92.81,93.47,92.56,93.34,11054716
03/05/2010,91.42,92.02,91.28,91.69,4211801
30/04/2010,91.28,92.17,91.11,92.13,6924800
29/04/2010,90.86,91.2225,90.52,91.08,4067153
28/04/2010,91.13,91.35,90.481,90.7,8379444
27/04/2010,90.85,91.92,90.7,91.48,13199142
26/04/2010,90.51,90.65,89.94,90.21,4753864
23/04/2010,90.21,90.365,89.87,90.11,4775946
22/04/2010,90.9,91.0882,90.33,90.43,4606413
21/04/2010,90.27,90.83,90.26,90.7,4162129
20/04/2010,89.85,89.99,89.6445,89.96,2284968
19/04/2010,89.87,90.03,89.52,89.64,3211477
16/04/2010,89.4,89.99,89.24,89.86,8305705
15/04/2010,88.85,89.5,88.68,89.21,3697982
14/04/2010,89.76,89.87,89.11,89.11,3570297
13/04/2010,89.89,89.95,89.52,89.74,3090643
12/04/2010,89.17,89.56,89.09,89.45,2939571
09/04/2010,88.61,89.055,88.41,88.98,2311262
08/04/2010,88.89,89.13,88.48,88.77,3797533
07/04/2010,87.45,88.92,87.3,88.73,6389806
06/04/2010,87.8,87.85,87.35,87.61,3584555
05/04/2010,87.98,88.1399,87.41,87.47,5651912
01/04/2010,88.77,89.03,88.43,88.95,2912400
31/03/2010,89.22,89.52,88.95,89.5,4263900
30/03/2010,88.52,88.95,88.27,88.89,3254600
29/03/2010,88.78,88.85,88.31,88.61,3245100
26/03/2010,88.54,89.12,88.49,88.95,4110700
25/03/2010,89.13,89.24,88.37,88.7,8268400
24/03/2010,89.84,90.25,89.06,89.27,8049300
23/03/2010,91.07,91.32,90.91,90.93,2910000
22/03/2010,91.35,91.49,91.22,91.36,2452300
19/03/2010,91.26,91.58,90.87,91.26,2976300
18/03/2010,91.42,91.48,91.01,91.17,2750300
17/03/2010,91.31,91.47,91.07,91.47,3481200
16/03/2010,90.56,91.09,90.54,91.08,3932600
15/03/2010,90.35,90.47,90.05,90.36,1936800
12/03/2010,89.77,90.65,89.73,90.48,3099100
11/03/2010,89.39,90.14,89.37,89.92,2621000
10/03/2010,89.49,89.7,89.19,89.59,3216200
09/03/2010,89.98,90,89.4,89.82,2573700
08/03/2010,89.9,89.97,89.7,89.8,2850400
05/03/2010,90.83,90.87,90.12,90.27,3823200
04/03/2010,90.96,91.68,90.83,91.47,2374700
03/03/2010,91.01,91.08,90.7,90.99,2156100
02/03/2010,90.88,91.28,90.7,91.22,2260600
01/03/2010,91.33,91.53,90.96,91.34,2415200
26/02/2010,91.46,92.06,91.41,91.67,4349100
25/02/2010,91.18,91.29,90.9,91.2,3707700
24/02/2010,90.55,90.88,90.18,90.69,4423200
23/02/2010,89.34,90.54,89.3,90.47,5474500
22/02/2010,89.12,89.32,88.92,89.08,3382600
19/02/2010,89.24,89.51,88.9,89.45,3502500
18/02/2010,89.46,89.5,88.51,88.97,5121800
17/02/2010,89.92,90.09,89.08,89.33,4368200
16/02/2010,89.73,90.44,89.73,90.36,2440900
12/02/2010,90.31,90.42,89.95,90.19,2833800
11/02/2010,90.2,90.28,89.38,89.82,5087500
10/02/2010,91.32,91.6,90.2,90.31,5068000
09/02/2010,91.74,92.22,91.14,91.18,4790000
08/02/2010,91.87,92.15,91.65,92.1,3386000
05/02/2010,91.37,92.42,91.21,91.98,6875800
04/02/2010,90.99,91.82,90.9,91.78,6095000
03/02/2010,90.81,90.97,90.27,90.35,5343700
02/02/2010,91.18,91.45,91.04,91.41,3047500
01/02/2010,91.71,91.73,91.05,91.15,3598500
29/01/2010,91.41,92.36,91.25,92.31,4930600
28/01/2010,91.13,91.7,91.06,91.51,3058200
27/01/2010,91.75,92.09,91.37,91.56,3325700
26/01/2010,92.02,92.11,91.31,91.61,3138100
25/01/2010,91.54,91.92,91.49,91.58,2419500
22/01/2010,92.09,92.31,91.77,92,3666900
21/01/2010,91.55,92.39,91.46,92.16,4363100
20/01/2010,91.32,91.77,91.27,91.74,2800500
19/01/2010,90.72,91.12,90.42,90.82,2496000
15/01/2010,91.03,91.33,90.98,91.08,4142800
14/01/2010,89.69,90.52,89.54,90.52,4188800
13/01/2010,89.93,90.28,89.22,89.27,4755000
12/01/2010,90.16,90.39,89.84,90.32,4321200
11/01/2010,88.99,89.36,88.77,88.8,2181300
08/01/2010,89.51,89.56,88.76,89.29,2910700
07/01/2010,89.22,89.64,89.12,89.33,2793200
06/01/2010,90.17,90.26,89.12,89.18,4099600
05/01/2010,90.05,90.63,90,90.39,2841600
